"u_id","perk_label","total_trips","total_spend","avg_stay_length","age","gender","child_flag"
"517324","Exclusive discounts","1","472.44","0.00","70","F","0"
"517330","Free checked bag","1","1461.35","0.88","71","M","0"
"517356","1 night free hotel with flight","3","5516.31","1.50","53","F","0"
"517370","Exclusive discounts","3","2796.73","1.75","42","F","0"
"517392","1 night free hotel with flight","5","7585.69","1.67","47","F","0"
"517393","Free checked bag","1","581.55","0.50","37","F","0"
"517397","1 night free hotel with flight","5","3811.07","1.88","37","F","0"
"517403","1 night free hotel with flight","4","5987.45","1.89","50","F","1"
"517415","Exclusive discounts","1","859.54","0.13","36","M","1"
"517438","1 night free hotel with flight","5","3703.66","0.78","40","M","0"
"517445","Free hotel meal","3","6886.98","4.11","41","F","0"
"517467","Exclusive discounts","2","5809.87","1.25","38","F","0"
"517486","Free checked bag","3","928.96","0.30","47","F","0"
"517491","Free hotel meal","8","7974.56","3.63","56","F","0"
"517543","Free checked bag","0","0","0.00","45","F","0"
"517545","Exclusive discounts","2","982.23","0.25","53","F","0"
"517548","Free checked bag","3","1647.71","0.63","53","F","0"
"517549","1 night free hotel with flight","6","7760.61","2.00","52","F","0"
"517571","Exclusive discounts","1","921.02","0.38","46","M","0"
"517579","Exclusive discounts","1","2284.61","0.38","21","F","0"
"517581","1 night free hotel with flight","3","5672.31","2.13","37","F","0"
"517596","Free checked bag","3","3616.48","1.89","55","F","1"
"517622","Exclusive discounts","0","0","0.00","19","F","1"
"517633","Free hotel meal","4","6295.61","3.63","39","F","0"
"517653","Free checked bag","2","890.60","0.50","54","F","1"
"517674","Free checked bag","3","9354.83","0.56","31","F","0"
"517675","1 night free hotel with flight","4","5241.11","2.25","31","F","0"
"517676","1 night free hotel with flight","4","3774.18","0.38","43","F","0"
"517700","Exclusive discounts","4","3232.32","1.75","48","F","0"
"517715","Free checked bag","2","4538.36","1.63","83","M","0"
"517732","Exclusive discounts","2","1356.10","0.38","45","F","0"
"517735","Exclusive discounts","2","3774.78","0.75","49","F","1"
"517739","Exclusive discounts","1","1229.12","0.63","27","F","1"
"517743","Exclusive discounts","4","2544.84","1.13","36","F","0"
"517772","Free hotel meal","5","10061.32","4.25","39","F","1"
"517776","1 night free hotel with flight","3","6341.09","1.13","61","F","1"
"517787","Exclusive discounts","1","3107.82","1.00","34","F","0"
"517803","1 night free hotel with flight","5","4099.62","2.13","49","M","0"
"517819","Exclusive discounts","1","1136.32","0.50","34","F","0"
"517825","Free checked bag","4","1506.55","0.88","55","F","0"
"517839","Free checked bag","3","2080.68","0.75","48","F","0"
"517847","Exclusive discounts","4","1482.27","1.00","50","F","0"
"517871","Exclusive discounts","1","438.08","0.11","28","F","1"
"517894","1 night free hotel with flight","3","3975.60","2.00","48","F","0"
"517898","Exclusive discounts","2","917.81","0.25","21","F","1"
"517925","Exclusive discounts","1","8909.26","1.11","28","F","0"
"517931","Free hotel meal","5","14578.25","2.78","37","F","0"
"517961","Free checked bag","3","17576.39","3.00","62","F","1"
"517967","Free checked bag","2","2168.94","0.75","47","F","1"
"517968","Free checked bag","4","3322.62","1.88","44","F","0"
"518012","Free checked bag","2","901.25","0.50","35","M","0"
"518015","Free hotel meal","4","5461.45","4.38","41","F","1"
"518041","Free checked bag","1","460","0.50","20","F","0"
"518044","Free checked bag","4","2655.41","1.89","55","F","1"
"518074","Free checked bag","2","2418.86","0.56","31","F","0"
"518084","Free checked bag","1","3154.89","2.25","25","F","0"
"518092","Exclusive discounts","5","3052.70","0.88","46","F","0"
"518121","Free checked bag","3","5328.61","1.00","33","F","0"
"518127","Exclusive discounts","4","2739.77","2.00","36","F","0"
"518135","Exclusive discounts","3","2725.82","1.63","36","F","0"
"518191","Free checked bag","3","983.37","0.44","47","F","0"
"518196","1 night free hotel with flight","3","10685.84","2.00","57","F","1"
"518211","Free checked bag","4","2628.18","1.00","40","F","1"
"518219","Exclusive discounts","3","1658.13","0.63","27","F","0"
"518281","Exclusive discounts","4","3275.11","1.13","55","F","1"
"518324","1 night free hotel with flight","5","3738.39","0.88","41","F","0"
"518334","Exclusive discounts","2","2460.88","1.13","33","F","1"
"518338","Free hotel meal","4","4185.12","2.75","37","F","1"
"518347","Free checked bag","4","2507.72","0.75","56","F","1"
"518348","Exclusive discounts","2","5169.66","0.75","36","F","1"
"518354","Free checked bag","0","0","0.00","22","M","0"
"518372","Exclusive discounts","2","1816.44","0.63","31","F","0"
"518393","Free checked bag","2","1447.22","0.75","41","F","0"
"518406","Free checked bag","3","1378.01","1.38","52","F","0"
"518416","1 night free hotel with flight","3","5857.97","1.63","46","F","0"
"518422","Exclusive discounts","1","339","0.38","60","F","0"
"518443","Exclusive discounts","2","3430.93","1.50","79","F","0"
"518450","Free checked bag","2","2499.17","0.88","64","F","1"
"518480","1 night free hotel with flight","4","7240.57","2.25","45","F","1"
"518495","Free hotel meal","2","4815.20","2.75","24","F","0"
"518516","Free checked bag","3","3552.43","1.18","57","F","1"
"518526","1 night free hotel with flight","5","7548.48","2.13","55","M","0"
"518527","1 night free hotel with flight","5","7798.35","2.25","45","F","0"
"518533","Exclusive discounts","3","1544.67","0.25","38","F","1"
"518535","Exclusive discounts","3","2190.60","0.89","46","M","0"
"518541","1 night free hotel with flight","4","3955.52","1.50","48","F","0"
"518567","Exclusive discounts","1","328.33","0.22","19","F","0"
"518579","Free checked bag","3","3217.34","1.63","43","M","0"
"518582","Free hotel meal","4","13446.20","3.13","51","F","1"
"518585","Exclusive discounts","3","2361.04","1.13","44","F","1"
"518612","1 night free hotel with flight","6","5345.63","2.50","45","F","0"
"518628","Free checked bag","0","0","0.00","49","F","1"
"518629","Free checked bag","5","3135.88","1.75","49","F","0"
"518639","Exclusive discounts","1","329.1","0.13","35","F","0"
"518642","Free checked bag","1","5346","0.67","72","F","0"
"518645","Free checked bag","0","0","0.00","24","F","0"
"518694","Free hotel meal","2","4754.92","3.13","41","F","0"
"518696","Exclusive discounts","1","396","0.75","38","F","1"
"518711","Free checked bag","2","2019.92","0.67","45","F","0"
"518716","Free hotel meal","2","5209.5","2.63","41","F","1"
"518722","Exclusive discounts","4","1884.74","0.88","54","F","0"
"518726","Exclusive discounts","1","638.91","0.00","18","F","1"
"518735","Free checked bag","1","1190","0.63","29","F","1"
"518743","1 night free hotel with flight","3","6031.75","1.75","35","F","0"
"518747","Exclusive discounts","2","2467.60","0.63","51","F","1"
"518751","1 night free hotel with flight","5","3551.95","0.63","34","F","0"
"518756","Free checked bag","3","3490.91","1.38","53","F","0"
"518826","Free checked bag","1","736.37","0.25","39","F","1"
"518827","Free hotel meal","4","8012.21","2.63","50","M","1"
"518865","Exclusive discounts","3","2676.97","1.13","28","F","1"
"518866","Exclusive discounts","3","3030.88","1.25","56","F","0"
"518867","Exclusive discounts","2","2612.94","0.63","35","F","0"
"518870","Free checked bag","3","2153.34","1.50","38","F","0"
"518894","Exclusive discounts","3","1204.82","0.38","51","F","0"
"518896","Free hotel meal","4","15750.97","8.38","58","F","0"
"518907","1 night free hotel with flight","5","4103.35","2.50","43","M","0"
"518922","Free checked bag","1","4560","1.88","84","F","0"
"518925","Exclusive discounts","1","976","1.00","32","F","1"
"518931","Exclusive discounts","0","0","0.00","18","F","1"
"518954","Exclusive discounts","3","2665.67","1.38","37","F","1"
"518956","Exclusive discounts","2","1899.84","1.00","49","F","0"
"518963","Exclusive discounts","2","1126.36","0.75","32","F","1"
"518971","Exclusive discounts","2","876.30","0.33","40","F","0"
"518998","Exclusive discounts","3","1842.83","0.88","47","F","1"
"519014","Free hotel meal","4","6221.69","4.00","39","F","0"
"519059","Exclusive discounts","2","2443.30","0.75","27","F","1"
"519079","Free hotel meal","5","7921.78","3.00","51","F","0"
"519089","1 night free hotel with flight","3","3788.75","1.50","35","F","1"
"519091","Free hotel meal","2","8509.2","3.63","55","F","0"
"519096","Exclusive discounts","2","1458.58","0.88","34","F","1"
"519114","1 night free hotel with flight","3","3837.85","2.25","40","F","1"
"519117","1 night free hotel with flight","4","4198.56","2.25","46","F","1"
"519137","Exclusive discounts","3","3752.23","1.11","51","F","0"
"519140","Free checked bag","5","3167.71","1.88","57","F","0"
"519171","Exclusive discounts","2","2043.78","0.78","49","F","1"
"519191","Exclusive discounts","1","1904","1.75","21","M","0"
"519205","Exclusive discounts","2","2105.50","0.63","45","F","0"
"519210","Free checked bag","4","2404.61","2.67","45","M","0"
"519211","Free hotel meal","5","3694.23","2.63","37","F","0"
"519248","Free checked bag","1","4440.75","1.25","27","F","1"
"519254","Free hotel meal","7","9304.17","3.13","32","F","0"
"519260","Exclusive discounts","3","2033.69","0.50","28","F","1"
"519267","Free checked bag","1","491.38","0.22","47","F","0"
"519285","Free checked bag","4","3053.17","2.13","31","F","0"
"519312","Free checked bag","0","0","0.00","60","F","1"
"519313","Free checked bag","1","1160.88","0.38","24","M","1"
"519335","Free checked bag","2","1534","0.80","65","F","1"
"519348","Exclusive discounts","3","1781.48","1.00","46","M","0"
"519353","Free checked bag","1","1092","0.75","69","F","0"
"519357","Exclusive discounts","5","2476.71","1.00","46","F","1"
"519368","Exclusive discounts","1","405.24","0.11","21","F","1"
"519383","Free hotel meal","2","10851.8","3.44","33","F","0"
"519392","Exclusive discounts","2","1224.25","0.38","58","F","0"
"519393","Exclusive discounts","3","1441.29","0.88","51","F","1"
"519406","Free checked bag","0","0","0.00","24","F","0"
"519412","Exclusive discounts","2","971.83","0.63","51","F","0"
"519419","Exclusive discounts","1","1159.76","0.33","34","F","1"
"519430","Exclusive discounts","2","2266.71","1.00","36","F","0"
"519446","Free checked bag","4","3813.98","2.25","49","F","0"
"519469","1 night free hotel with flight","3","4507.78","1.13","36","M","0"
"519515","Free hotel meal","4","7010.81","3.25","52","M","1"
"519529","Free checked bag","1","269.81","0.25","26","M","1"
"519532","Exclusive discounts","3","2023.39","0.67","45","F","0"
"519541","Exclusive discounts","2","1839.64","0.63","48","M","0"
"519548","Free checked bag","0","0","0.00","26","M","1"
"519554","Free checked bag","3","4482.01","1.78","34","F","1"
"519561","Exclusive discounts","0","0","0.00","72","F","0"
"519595","Exclusive discounts","4","2949.71","1.25","43","M","0"
"519596","Free checked bag","2","1715.93","0.88","42","F","1"
"519604","Free checked bag","3","1969.51","1.50","55","F","0"
"519626","Exclusive discounts","3","2197.48","1.63","48","M","1"
"519631","1 night free hotel with flight","6","4181.07","2.00","52","F","0"
"519664","Exclusive discounts","2","1949.99","1.50","54","F","1"
"519687","Exclusive discounts","0","0","0.00","26","F","1"
"519694","Free checked bag","4","2682.15","0.88","34","F","0"
"519695","Exclusive discounts","3","3109.09","1.13","39","F","0"
"519706","Free hotel meal","1","6804","3.38","63","F","1"
"519709","Free checked bag","5","2701.62","0.56","33","F","0"
"519718","Exclusive discounts","4","2774.72","1.88","53","F","1"
"519722","1 night free hotel with flight","3","3691.92","1.50","29","F","1"
"519725","Free checked bag","2","826.88","0.50","42","F","1"
"519726","Free checked bag","2","1494.41","1.00","44","F","0"
"519747","Free hotel meal","6","6849.25","2.75","46","M","0"
"519769","Exclusive discounts","3","2406.34","1.25","42","O","1"
"519774","Exclusive discounts","3","3015.78","2.38","55","F","1"
"519787","Exclusive discounts","2","8426.94","0.78","18","F","1"
"519799","1 night free hotel with flight","5","4740.92","1.50","38","F","1"
"519846","1 night free hotel with flight","4","9240.38","1.67","58","F","1"
"519848","1 night free hotel with flight","4","4207.51","1.11","44","F","0"
"519853","Exclusive discounts","2","1085.60","0.25","43","F","1"
"519859","Free hotel meal","5","9420.74","3.63","43","F","0"
"519885","1 night free hotel with flight","3","3648.32","2.50","29","F","0"
"519888","Exclusive discounts","4","2551.80","2.13","40","F","0"
"519893","1 night free hotel with flight","4","5388.72","1.44","44","F","0"
"519896","Free hotel meal","3","12526.78","3.22","48","F","0"
"519897","Exclusive discounts","0","0","0.00","19","F","0"
"519905","Free checked bag","2","3828.21","0.88","42","F","0"
"519911","Free hotel meal","6","5553.54","3.00","41","F","0"
"519912","Free checked bag","4","3495.38","1.63","46","M","0"
"519943","Exclusive discounts","0","0","0.00","60","F","1"
"519955","Exclusive discounts","2","2388.21","0.88","39","F","0"
"519957","Exclusive discounts","2","1852.08","0.75","54","F","0"
"519961","Free checked bag","3","1891.33","0.78","31","F","0"
"519965","1 night free hotel with flight","3","4143.64","1.00","39","M","1"
"519982","Exclusive discounts","1","6576.0","0.00","22","F","1"
"520054","Exclusive discounts","1","338.23","0.13","36","F","1"
"520063","Free checked bag","2","750.58","0.27","38","F","1"
"520097","Exclusive discounts","4","1299.11","0.63","53","F","0"
"520106","Exclusive discounts","1","920.18","0.38","27","F","1"
"520141","Free checked bag","3","2520.03","1.50","44","F","0"
"520152","1 night free hotel with flight","4","3834.82","2.11","48","F","1"
"520170","Exclusive discounts","2","2371.13","0.75","25","F","1"
"520175","Exclusive discounts","3","1786.27","1.00","53","F","0"
"520177","1 night free hotel with flight","6","3941.25","2.50","55","F","0"
"520182","1 night free hotel with flight","3","3856.08","0.88","44","F","1"
"520188","Exclusive discounts","2","1200.46","1.25","37","F","0"
"520193","Free checked bag","3","3483.85","1.38","50","F","0"
"520225","1 night free hotel with flight","5","4041.38","2.00","43","F","1"
"520244","Exclusive discounts","2","1732.08","1.25","43","F","0"
"520248","1 night free hotel with flight","4","4414.99","1.38","39","F","1"
"520250","Exclusive discounts","4","3451.16","1.25","56","M","0"
"520256","Free checked bag","4","2698.01","2.63","43","F","0"
"520265","Free hotel meal","5","6793.06","3.63","43","F","1"
"520277","Exclusive discounts","2","864.40","0.50","40","F","0"
"520291","Free checked bag","4","5046.15","2.56","37","M","0"
"520298","Exclusive discounts","2","2571.82","1.00","42","F","0"
"520307","Exclusive discounts","3","2662.12","1.13","52","F","0"
"520311","1 night free hotel with flight","5","3701.73","1.63","49","F","1"
"520314","Exclusive discounts","2","2620","1.25","18","F","1"
"520327","Exclusive discounts","2","1897.10","0.38","26","F","0"
